Cód. IBGE;Localidades;Períodos;Leitos;Leitos (Coeficiente por mil habitantes);Leitos SUS;Leitos SUS (Coeficiente por mil habitantes);Leitos Não SUS;Leitos Não SUS (Coeficiente por mil habitantes)
3545407;Salto Grande;2010;34;3,87;15;1,71;19;2,16
3545407;Salto Grande;2011;34;3,86;15;1,7;19;2,16
3545407;Salto Grande;2012;34;3,84;17;1,92;17;1,92
3545407;Salto Grande;2013;34;3,83;22;2,48;12;1,35
3545407;Salto Grande;2014;34;3,82;22;2,47;12;1,35
3545407;Salto Grande;2015;34;3,81;22;2,46;12;1,34
3545407;Salto Grande;2016;34;3,79;22;2,45;12;1,34
3545407;Salto Grande;2017;34;3,78;22;2,45;12;1,33
3545407;Salto Grande;2018;34;3,77;22;2,44;12;1,33
3545407;Salto Grande;2019;34;3,75;22;2,43;12;1,32
3545506;Sandovalina;2010;0;0;0;0;0;0
3545506;Sandovalina;2011;0;0;0;0;0;0
3545506;Sandovalina;2012;0;0;0;0;0;0
3545506;Sandovalina;2013;0;0;0;0;0;0
3545506;Sandovalina;2014;0;0;0;0;0;0
3545506;Sandovalina;2015;0;0;0;0;0;0
3545506;Sandovalina;2016;0;0;0;0;0;0
3545506;Sandovalina;2017;0;0;0;0;0;0
3545506;Sandovalina;2018;0;0;0;0;0;0
3545506;Sandovalina;2019;0;0;0;0;0;0
3545605;Santa Adélia;2010;31;2,16;11;0,77;20;1,4
3545605;Santa Adélia;2011;31;2,15;11;0,76;20;1,39
3545605;Santa Adélia;2012;31;2,15;11;0,76;20;1,38
3545605;Santa Adélia;2013;31;2,14;11;0,76;20;1,38
3545605;Santa Adélia;2014;31;2,13;11;0,75;20;1,37
3545605;Santa Adélia;2015;23;1,57;7;0,48;16;1,09
3545605;Santa Adélia;2016;24;1,63;7;0,48;17;1,16
3545605;Santa Adélia;2017;24;1,63;7;0,48;17;1,15
3545605;Santa Adélia;2018;24;1,62;7;0,47;17;1,15
3545605;Santa Adélia;2019;24;1,62;7;0,47;17;1,15
3545704;Santa Albertina;2010;0;0;0;0;0;0
3545704;Santa Albertina;2011;0;0;0;0;0;0
3545704;Santa Albertina;2012;0;0;0;0;0;0
3545704;Santa Albertina;2013;0;0;0;0;0;0
3545704;Santa Albertina;2014;0;0;0;0;0;0
3545704;Santa Albertina;2015;0;0;0;0;0;0
3545704;Santa Albertina;2016;0;0;0;0;0;0
3545704;Santa Albertina;2017;0;0;0;0;0;0
3545704;Santa Albertina;2018;0;0;0;0;0;0
3545704;Santa Albertina;2019;0;0;0;0;0;0
3545803;Santa Bárbara d'Oeste;2010;126;0,7;75;0,42;51;0,28
3545803;Santa Bárbara d'Oeste;2011;126;0,7;75;0,41;51;0,28
3545803;Santa Bárbara d'Oeste;2012;136;0,75;105;0,58;31;0,17
3545803;Santa Bárbara d'Oeste;2013;166;0,91;133;0,73;33;0,18
3545803;Santa Bárbara d'Oeste;2014;159;0,87;100;0,54;59;0,32
3545803;Santa Bárbara d'Oeste;2015;149;0,81;84;0,45;65;0,35
3545803;Santa Bárbara d'Oeste;2016;146;0,79;73;0,39;73;0,39
3545803;Santa Bárbara d'Oeste;2017;156;0,84;85;0,46;71;0,38
3545803;Santa Bárbara d'Oeste;2018;168;0,9;97;0,52;71;0,38
3545803;Santa Bárbara d'Oeste;2019;160;0,85;97;0,52;63;0,34
3546009;Santa Branca;2010;0;0;0;0;0;0
3546009;Santa Branca;2011;0;0;0;0;0;0
3546009;Santa Branca;2012;0;0;0;0;0;0
3546009;Santa Branca;2013;0;0;0;0;0;0
3546009;Santa Branca;2014;0;0;0;0;0;0
3546009;Santa Branca;2015;0;0;0;0;0;0
3546009;Santa Branca;2016;0;0;0;0;0;0
3546009;Santa Branca;2017;0;0;0;0;0;0
3546009;Santa Branca;2018;0;0;0;0;0;0
3546009;Santa Branca;2019;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2010;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2011;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2012;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2013;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2014;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2015;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2016;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2017;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2018;0;0;0;0;0;0
3546108;Santa Clara d'Oeste;2019;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2010;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2011;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2012;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2013;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2014;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2015;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2016;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2017;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2018;0;0;0;0;0;0
3546207;Santa Cruz da Conceição;2019;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2010;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2011;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2012;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2013;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2014;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2015;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2016;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2017;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2018;0;0;0;0;0;0
3546256;Santa Cruz da Esperança;2019;0;0;0;0;0;0
3546306;Santa Cruz das Palmeiras;2010;46;1,54;24;0,8;22;0,74
3546306;Santa Cruz das Palmeiras;2011;44;1,45;23;0,76;21;0,69
3546306;Santa Cruz das Palmeiras;2012;43;1,4;22;0,72;21;0,68
3546306;Santa Cruz das Palmeiras;2013;46;1,48;25;0,8;21;0,68
3546306;Santa Cruz das Palmeiras;2014;46;1,46;25;0,79;21;0,67
3546306;Santa Cruz das Palmeiras;2015;46;1,44;25;0,78;21;0,66
3546306;Santa Cruz das Palmeiras;2016;46;1,43;25;0,77;21;0,65
3546306;Santa Cruz das Palmeiras;2017;46;1,41;25;0,77;21;0,64
3546306;Santa Cruz das Palmeiras;2018;46;1,39;25;0,76;21;0,64
3546306;Santa Cruz das Palmeiras;2019;35;1,05;25;0,75;10;0,3
3546405;Santa Cruz do Rio Pardo;2010;102;2,32;59;1,34;43;0,98
3546405;Santa Cruz do Rio Pardo;2011;102;2,31;59;1,34;43;0,97
3546405;Santa Cruz do Rio Pardo;2012;102;2,3;59;1,33;43;0,97
3546405;Santa Cruz do Rio Pardo;2013;108;2,42;65;1,46;43;0,96
3546405;Santa Cruz do Rio Pardo;2014;100;2,23;65;1,45;35;0,78
3546405;Santa Cruz do Rio Pardo;2015;100;2,22;65;1,44;35;0,78
3546405;Santa Cruz do Rio Pardo;2016;100;2,21;65;1,44;35;0,77
3546405;Santa Cruz do Rio Pardo;2017;100;2,2;65;1,43;35;0,77
3546405;Santa Cruz do Rio Pardo;2018;96;2,1;55;1,2;41;0,9
3546405;Santa Cruz do Rio Pardo;2019;96;2,09;55;1,2;41;0,89
3546504;Santa Ernestina;2010;0;0;0;0;0;0
3546504;Santa Ernestina;2011;0;0;0;0;0;0
3546504;Santa Ernestina;2012;0;0;0;0;0;0
3546504;Santa Ernestina;2013;0;0;0;0;0;0
3546504;Santa Ernestina;2014;0;0;0;0;0;0
3546504;Santa Ernestina;2015;0;0;0;0;0;0
3546504;Santa Ernestina;2016;0;0;0;0;0;0
3546504;Santa Ernestina;2017;0;0;0;0;0;0
3546504;Santa Ernestina;2018;0;0;0;0;0;0
3546504;Santa Ernestina;2019;0;0;0;0;0;0
3546603;Santa Fé do Sul;2010;76;2,6;33;1,13;43;1,47
3546603;Santa Fé do Sul;2011;76;2,59;33;1,12;43;1,46
3546603;Santa Fé do Sul;2012;76;2,57;33;1,12;43;1,46
3546603;Santa Fé do Sul;2013;76;2,56;33;1,11;43;1,45
3546603;Santa Fé do Sul;2014;76;2,54;33;1,1;43;1,44
3546603;Santa Fé do Sul;2015;76;2,53;33;1,1;43;1,43
3546603;Santa Fé do Sul;2016;68;2,25;33;1,09;35;1,16
3546603;Santa Fé do Sul;2017;70;2,31;53;1,75;17;0,56
3546603;Santa Fé do Sul;2018;70;2,29;46;1,51;24;0,79
3546603;Santa Fé do Sul;2019;82;2,68;57;1,86;25;0,82
3546702;Santa Gertrudes;2010;0;0;0;0;0;0
3546702;Santa Gertrudes;2011;0;0;0;0;0;0
3546702;Santa Gertrudes;2012;0;0;0;0;0;0
3546702;Santa Gertrudes;2013;0;0;0;0;0;0
3546702;Santa Gertrudes;2014;0;0;0;0;0;0
3546702;Santa Gertrudes;2015;0;0;0;0;0;0
3546702;Santa Gertrudes;2016;0;0;0;0;0;0
3546702;Santa Gertrudes;2017;0;0;0;0;0;0
3546702;Santa Gertrudes;2018;0;0;0;0;0;0
3546702;Santa Gertrudes;2019;0;0;0;0;0;0
3546801;Santa Isabel;2010;100;1,98;88;1,75;12;0,24
3546801;Santa Isabel;2011;100;1,97;88;1,73;12;0,24
3546801;Santa Isabel;2012;102;1,99;90;1,75;12;0,23
3546801;Santa Isabel;2013;104;2,01;92;1,77;12;0,23
3546801;Santa Isabel;2014;101;1,93;82;1,57;19;0,36
3546801;Santa Isabel;2015;101;1,91;82;1,55;19;0,36
3546801;Santa Isabel;2016;101;1,89;82;1,54;19;0,36
3546801;Santa Isabel;2017;101;1,88;82;1,53;19;0,35
3546801;Santa Isabel;2018;101;1,86;82;1,51;19;0,35
3546801;Santa Isabel;2019;101;1,85;82;1,5;19;0,35
3546900;Santa Lúcia;2010;0;0;0;0;0;0
3546900;Santa Lúcia;2011;0;0;0;0;0;0
3546900;Santa Lúcia;2012;0;0;0;0;0;0
3546900;Santa Lúcia;2013;0;0;0;0;0;0
3546900;Santa Lúcia;2014;0;0;0;0;0;0
3546900;Santa Lúcia;2015;0;0;0;0;0;0
3546900;Santa Lúcia;2016;0;0;0;0;0;0
3546900;Santa Lúcia;2017;0;0;0;0;0;0
3546900;Santa Lúcia;2018;0;0;0;0;0;0
3546900;Santa Lúcia;2019;0;0;0;0;0;0
3547007;Santa Maria da Serra;2010;5;0,92;5;0,92;0;0
3547007;Santa Maria da Serra;2011;5;0,91;5;0,91;0;0
3547007;Santa Maria da Serra;2012;5;0,9;5;0,9;0;0
3547007;Santa Maria da Serra;2013;2;0,36;2;0,36;0;0
3547007;Santa Maria da Serra;2014;8;1,4;8;1,4;0;0
3547007;Santa Maria da Serra;2015;6;1,04;6;1,04;0;0
3547007;Santa Maria da Serra;2016;6;1,03;6;1,03;0;0
3547007;Santa Maria da Serra;2017;6;1,01;6;1,01;0;0
3547007;Santa Maria da Serra;2018;6;1;6;1;0;0
3547007;Santa Maria da Serra;2019;6;0,99;6;0,99;0;0
3547106;Santa Mercedes;2010;0;0;0;0;0;0
3547106;Santa Mercedes;2011;0;0;0;0;0;0
3547106;Santa Mercedes;2012;0;0;0;0;0;0
3547106;Santa Mercedes;2013;0;0;0;0;0;0
3547106;Santa Mercedes;2014;0;0;0;0;0;0
3547106;Santa Mercedes;2015;0;0;0;0;0;0
3547106;Santa Mercedes;2016;0;0;0;0;0;0
3547106;Santa Mercedes;2017;0;0;0;0;0;0
3547106;Santa Mercedes;2018;0;0;0;0;0;0
3547106;Santa Mercedes;2019;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2010;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2011;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2012;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2013;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2014;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2015;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2016;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2017;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2018;0;0;0;0;0;0
3547403;Santa Rita d'Oeste;2019;0;0;0;0;0;0
3547502;Santa Rita do Passa Quatro;2010;299;11,29;276;10,42;23;0,87
3547502;Santa Rita do Passa Quatro;2011;299;11,3;276;10,43;23;0,87
3547502;Santa Rita do Passa Quatro;2012;299;11,3;271;10,24;28;1,06
3547502;Santa Rita do Passa Quatro;2013;299;11,3;271;10,24;28;1,06
3547502;Santa Rita do Passa Quatro;2014;299;11,31;276;10,44;23;0,87
3547502;Santa Rita do Passa Quatro;2015;299;11,31;276;10,44;23;0,87
3547502;Santa Rita do Passa Quatro;2016;299;11,31;276;10,44;23;0,87
3547502;Santa Rita do Passa Quatro;2017;319;12,07;296;11,2;23;0,87
3547502;Santa Rita do Passa Quatro;2018;319;12,08;296;11,21;23;0,87
3547502;Santa Rita do Passa Quatro;2019;316;11,97;293;11,1;23;0,87
3547601;Santa Rosa de Viterbo;2010;30;1,26;18;0,76;12;0,5
3547601;Santa Rosa de Viterbo;2011;30;1,25;18;0,75;12;0,5
3547601;Santa Rosa de Viterbo;2012;30;1,24;18;0,74;12;0,5
3547601;Santa Rosa de Viterbo;2013;30;1,23;18;0,74;12;0,49
3547601;Santa Rosa de Viterbo;2014;30;1,22;18;0,73;12;0,49
3547601;Santa Rosa de Viterbo;2015;30;1,21;18;0,73;12;0,48
3547601;Santa Rosa de Viterbo;2016;30;1,2;18;0,72;12;0,48
3547601;Santa Rosa de Viterbo;2017;30;1,2;18;0,72;12;0,48
3547601;Santa Rosa de Viterbo;2018;30;1,19;18;0,71;12;0,47
3547601;Santa Rosa de Viterbo;2019;32;1,26;21;0,83;11;0,43
3547650;Santa Salete;2010;0;0;0;0;0;0
3547650;Santa Salete;2011;0;0;0;0;0;0
3547650;Santa Salete;2012;0;0;0;0;0;0
3547650;Santa Salete;2013;0;0;0;0;0;0
3547650;Santa Salete;2014;0;0;0;0;0;0
3547650;Santa Salete;2015;0;0;0;0;0;0
3547650;Santa Salete;2016;0;0;0;0;0;0
3547650;Santa Salete;2017;0;0;0;0;0;0
3547650;Santa Salete;2018;0;0;0;0;0;0
3547650;Santa Salete;2019;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2010;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2011;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2012;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2013;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2014;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2015;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2016;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2017;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2018;0;0;0;0;0;0
3547205;Santana da Ponte Pensa;2019;0;0;0;0;0;0
3547304;Santana de Parnaíba;2010;28;0,26;28;0,26;0;0
3547304;Santana de Parnaíba;2011;28;0,25;28;0,25;0;0
3547304;Santana de Parnaíba;2012;20;0,17;20;0,17;0;0
3547304;Santana de Parnaíba;2013;16;0,14;16;0,14;0;0
3547304;Santana de Parnaíba;2014;16;0,13;16;0,13;0;0
3547304;Santana de Parnaíba;2015;35;0,28;35;0,28;0;0
3547304;Santana de Parnaíba;2016;35;0,28;35;0,28;0;0
3547304;Santana de Parnaíba;2017;35;0,27;35;0,27;0;0
3547304;Santana de Parnaíba;2018;35;0,26;35;0,26;0;0
3547304;Santana de Parnaíba;2019;30;0,22;30;0,22;0;0
3547700;Santo Anastácio;2010;56;2,73;37;1,81;19;0,93
3547700;Santo Anastácio;2011;56;2,74;37;1,81;19;0,93
3547700;Santo Anastácio;2012;56;2,75;37;1,81;19;0,93
3547700;Santo Anastácio;2013;56;2,75;37;1,82;19;0,93
3547700;Santo Anastácio;2014;56;2,76;37;1,82;19;0,94
3547700;Santo Anastácio;2015;56;2,76;37;1,83;19;0,94
3547700;Santo Anastácio;2016;56;2,77;37;1,83;19;0,94
3547700;Santo Anastácio;2017;56;2,77;37;1,83;19;0,94
3547700;Santo Anastácio;2018;56;2,78;37;1,83;19;0,94
3547700;Santo Anastácio;2019;56;2,78;37;1,84;19;0,94
3547809;Santo André;2010;1491;2,21;637;0,94;854;1,26
3547809;Santo André;2011;1450;2,14;604;0,89;846;1,25
3547809;Santo André;2012;1501;2,21;669;0,98;832;1,22
3547809;Santo André;2013;1476;2,16;684;1;792;1,16
3547809;Santo André;2014;1548;2,26;698;1,02;850;1,24
3547809;Santo André;2015;1245;1,82;706;1,03;539;0,79
3547809;Santo André;2016;1335;1,94;684;1;651;0,95
3547809;Santo André;2017;1317;1,91;669;0,97;648;0,94
3547809;Santo André;2018;1455;2,11;643;0,93;812;1,18
3547809;Santo André;2019;1540;2,22;708;1,02;832;1,2
3547908;Santo Antônio da Alegria;2010;12;1,91;12;1,91;0;0
3547908;Santo Antônio da Alegria;2011;12;1,89;12;1,89;0;0
3547908;Santo Antônio da Alegria;2012;12;1,88;12;1,88;0;0
3547908;Santo Antônio da Alegria;2013;12;1,87;12;1,87;0;0
3547908;Santo Antônio da Alegria;2014;12;1,86;12;1,86;0;0
3547908;Santo Antônio da Alegria;2015;12;1,85;12;1,85;0;0
3547908;Santo Antônio da Alegria;2016;12;1,84;12;1,84;0;0
3547908;Santo Antônio da Alegria;2017;21;3,21;21;3,21;0;0
3547908;Santo Antônio da Alegria;2018;21;3,2;21;3,2;0;0
3547908;Santo Antônio da Alegria;2019;19;2,88;19;2,88;0;0
3548005;Santo Antônio de Posse;2010;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2011;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2012;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2013;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2014;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2015;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2016;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2017;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2018;0;0;0;0;0;0
3548005;Santo Antônio de Posse;2019;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2010;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2011;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2012;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2013;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2014;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2015;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2016;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2017;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2018;0;0;0;0;0;0
3548054;Santo Antônio do Aracanguá;2019;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2010;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2011;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2012;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2013;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2014;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2015;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2016;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2017;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2018;0;0;0;0;0;0
3548104;Santo Antônio do Jardim;2019;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2010;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2011;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2012;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2013;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2014;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2015;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2016;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2017;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2018;0;0;0;0;0;0
3548203;Santo Antônio do Pinhal;2019;0;0;0;0;0;0
3548302;Santo Expedito;2010;0;0;0;0;0;0
3548302;Santo Expedito;2011;0;0;0;0;0;0
3548302;Santo Expedito;2012;0;0;0;0;0;0
3548302;Santo Expedito;2013;0;0;0;0;0;0
3548302;Santo Expedito;2014;0;0;0;0;0;0
3548302;Santo Expedito;2015;0;0;0;0;0;0
3548302;Santo Expedito;2016;0;0;0;0;0;0
3548302;Santo Expedito;2017;0;0;0;0;0;0
3548302;Santo Expedito;2018;0;0;0;0;0;0
3548302;Santo Expedito;2019;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2010;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2011;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2012;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2013;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2014;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2015;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2016;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2017;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2018;0;0;0;0;0;0
3548401;Santópolis do Aguapeí;2019;0;0;0;0;0;0
3548500;Santos;2010;1692;4,03;816;1,95;876;2,09
3548500;Santos;2011;1624;3,86;734;1,75;890;2,12
3548500;Santos;2012;1643;3,9;737;1,75;906;2,15
3548500;Santos;2013;1613;3,82;767;1,82;846;2,01
3548500;Santos;2014;1662;3,93;800;1,89;862;2,04
3548500;Santos;2015;1636;3,86;799;1,89;837;1,98
3548500;Santos;2016;1644;3,87;814;1,92;830;1,95
3548500;Santos;2017;1672;3,93;852;2;820;1,93
3548500;Santos;2018;1738;4,07;874;2,05;864;2,03
3548500;Santos;2019;1716;4,01;858;2,01;858;2,01
3548609;São Bento do Sapucaí;2010;40;3,82;24;2,29;16;1,53
3548609;São Bento do Sapucaí;2011;40;3,82;24;2,29;16;1,53
3548609;São Bento do Sapucaí;2012;40;3,82;24;2,29;16;1,53
3548609;São Bento do Sapucaí;2013;40;3,82;26;2,48;14;1,34
3548609;São Bento do Sapucaí;2014;40;3,82;26;2,48;14;1,34
3548609;São Bento do Sapucaí;2015;40;3,82;26;2,48;14;1,34
3548609;São Bento do Sapucaí;2016;40;3,81;26;2,48;14;1,33
3548609;São Bento do Sapucaí;2017;40;3,81;26;2,48;14;1,33
3548609;São Bento do Sapucaí;2018;40;3,81;26;2,47;14;1,33
3548609;São Bento do Sapucaí;2019;40;3,8;26;2,47;14;1,33
3548708;São Bernardo do Campo;2010;1721;2,25;836;1,09;885;1,16
3548708;São Bernardo do Campo;2011;1631;2,12;761;0,99;870;1,13
3548708;São Bernardo do Campo;2012;1474;1,9;759;0,98;715;0,92
3548708;São Bernardo do Campo;2013;1596;2,04;729;0,93;867;1,11
3548708;São Bernardo do Campo;2014;1534;1,95;566;0,72;968;1,23
3548708;São Bernardo do Campo;2015;1528;1,93;569;0,72;959;1,21
3548708;São Bernardo do Campo;2016;1543;1,94;560;0,7;983;1,24
3548708;São Bernardo do Campo;2017;1558;1,95;593;0,74;965;1,21
3548708;São Bernardo do Campo;2018;1510;1,88;785;0,98;725;0,9
3548708;São Bernardo do Campo;2019;1583;1,96;588;0,73;995;1,23
3548807;São Caetano do Sul;2010;661;4,43;218;1,46;443;2,97
3548807;São Caetano do Sul;2011;529;3,54;150;1;379;2,54
3548807;São Caetano do Sul;2012;541;3,61;163;1,09;378;2,52
3548807;São Caetano do Sul;2013;565;3,77;187;1,25;378;2,52
3548807;São Caetano do Sul;2014;560;3,73;182;1,21;378;2,51
3548807;São Caetano do Sul;2015;424;2,82;182;1,21;242;1,61
3548807;São Caetano do Sul;2016;426;2,83;184;1,22;242;1,61
3548807;São Caetano do Sul;2017;571;3,78;183;1,21;388;2,57
3548807;São Caetano do Sul;2018;591;3,91;183;1,21;408;2,7
3548807;São Caetano do Sul;2019;618;4,09;177;1,17;441;2,92
3548906;São Carlos;2010;443;2;204;0,92;239;1,08
3548906;São Carlos;2011;443;1,98;204;0,91;239;1,07
3548906;São Carlos;2012;419;1,85;204;0,9;215;0,95
3548906;São Carlos;2013;419;1,83;204;0,89;215;0,94
3548906;São Carlos;2014;419;1,81;204;0,88;215;0,93
3548906;São Carlos;2015;419;1,8;204;0,87;215;0,92
3548906;São Carlos;2016;417;1,77;198;0,84;219;0,93
3548906;São Carlos;2017;450;1,9;231;0,97;219;0,92
3548906;São Carlos;2018;434;1,82;213;0,89;221;0,93
3548906;São Carlos;2019;436;1,81;211;0,88;225;0,93
3549003;São Francisco;2010;0;0;0;0;0;0
3549003;São Francisco;2011;0;0;0;0;0;0
3549003;São Francisco;2012;0;0;0;0;0;0
3549003;São Francisco;2013;0;0;0;0;0;0
3549003;São Francisco;2014;0;0;0;0;0;0
3549003;São Francisco;2015;0;0;0;0;0;0
3549003;São Francisco;2016;0;0;0;0;0;0
3549003;São Francisco;2017;0;0;0;0;0;0
3549003;São Francisco;2018;0;0;0;0;0;0
3549003;São Francisco;2019;0;0;0;0;0;0
3549102;São João da Boa Vista;2010;190;2,27;84;1;106;1,27
3549102;São João da Boa Vista;2011;190;2,26;84;1;106;1,26
3549102;São João da Boa Vista;2012;190;2,25;84;0,99;106;1,26
3549102;São João da Boa Vista;2013;198;2,33;94;1,11;104;1,23
3549102;São João da Boa Vista;2014;198;2,32;94;1,1;104;1,22
3549102;São João da Boa Vista;2015;199;2,32;94;1,1;105;1,23
3549102;São João da Boa Vista;2016;199;2,31;94;1,09;105;1,22
3549102;São João da Boa Vista;2017;199;2,3;94;1,09;105;1,22
3549102;São João da Boa Vista;2018;199;2,3;94;1,08;105;1,21
3549102;São João da Boa Vista;2019;199;2,29;94;1,08;105;1,21
3549201;São João das Duas Pontes;2010;0;0;0;0;0;0
3549201;São João das Duas Pontes;2011;0;0;0;0;0;0
3549201;São João das Duas Pontes;2012;0;0;0;0;0;0
3549201;São João das Duas Pontes;2013;0;0;0;0;0;0
3549201;São João das Duas Pontes;2014;0;0;0;0;0;0
3549201;São João das Duas Pontes;2015;0;0;0;0;0;0
3549201;São João das Duas Pontes;2016;0;0;0;0;0;0
3549201;São João das Duas Pontes;2017;0;0;0;0;0;0
3549201;São João das Duas Pontes;2018;0;0;0;0;0;0
3549201;São João das Duas Pontes;2019;0;0;0;0;0;0
3549250;São João de Iracema;2010;0;0;0;0;0;0
3549250;São João de Iracema;2011;0;0;0;0;0;0
3549250;São João de Iracema;2012;0;0;0;0;0;0
3549250;São João de Iracema;2013;0;0;0;0;0;0
3549250;São João de Iracema;2014;0;0;0;0;0;0
3549250;São João de Iracema;2015;0;0;0;0;0;0
3549250;São João de Iracema;2016;0;0;0;0;0;0
3549250;São João de Iracema;2017;0;0;0;0;0;0
3549250;São João de Iracema;2018;0;0;0;0;0;0
3549250;São João de Iracema;2019;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2010;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2011;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2012;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2013;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2014;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2015;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2016;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2017;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2018;0;0;0;0;0;0
3549300;São João do Pau d'Alho;2019;0;0;0;0;0;0
